8.413077493356501124e-01,9.558327354204846360e-01,8.358134455346386549e-01,8.750446471518363856e-01,1.078736648795648012e+00,9.238390567561142186e-01,5.610119047619047450e+00,8.925595238095237249e+00,1.730654761904761862e+00,5.980654761904761862e+00,5.505952380952380820e-02,3.437500000000000000e-01
-7.007887678888858884e-01,-8.017668290413666465e-01,-5.385882023812829100e-01,-5.417882352429326254e-01,-6.574965796464594670e-01,-5.577845145005321248e-01,1.952331606217616589e+00,3.145077720207253957e+00,1.840414507772020647e+00,4.746113989637305575e-01,7.658031088082901672e-01,4.507772020725388518e-01
1.915411976843173214e-01,2.269177751681397404e-01,-7.241626960507659139e-02,-1.126154678352378619e-01,-1.561775969461877689e-01,-1.425868560398902696e-01,5.870466321243523744e+00,6.601036269430052172e+00,3.816925734024179562e+00,2.490500863557858491e+00,3.506044905008635637e-01,7.841105354058721666e-01
